SECONDS,ax,ay,az,qr,qi,qj,qk,gy,gp,gr
10.5234,0.0273438,-0.0214844,0.0273438,0.9573975,-0.0268555,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5290,-0.0585938,-0.0175781,0.0507812,0.9573975,-0.0268555,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5364,-0.0351562,0.0097656,-0.0468750,0.9573975,-0.0268555,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5377,-0.0351562,0.0097656,-0.0468750,0.9573975,-0.0268555,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5432,-0.0156250,-0.0175781,0.0117188,0.9573975,-0.0268555,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5482,-0.0117188,-0.0097656,-0.0195312,0.9573975,-0.0268555,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5528,0.0078125,0.0019531,0.0195312,0.9573975,-0.0268555,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5580,0.0078125,-0.0136719,-0.0195312,0.9573975,-0.0268555,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5634,-0.0234375,-0.0136719,0.0000000,0.9573975,-0.0267944,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5682,-0.0234375,0.0058594,-0.0468750,0.9573975,-0.0267944,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5728,-0.0195312,-0.0253906,0.0117188,0.9573975,-0.0267944,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5786,-0.0273438,0.0214844,-0.0156250,0.9573975,-0.0267944,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5834,-0.0078125,-0.0019531,0.0117188,0.9573975,-0.0267944,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5882,-0.0351562,0.0019531,-0.0156250,0.9573975,-0.0267944,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5928,0.0273438,0.0019531,0.0195312,0.9573975,-0.0267944,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.5984,-0.0156250,0.0019531,-0.0078125,0.9573975,-0.0267944,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.6032,-0.0390625,-0.0175781,0.0039062,0.9573975,-0.0267944,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.6082,-0.0546875,-0.0292969,0.0507812,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6128,-0.0117188,-0.0097656,0.0507812,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6186,-0.0234375,-0.0136719,0.0000000,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6234,-0.0039062,-0.0136719,0.0312500,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6282,-0.0039062,0.0058594,-0.0390625,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6328,0.0234375,-0.0292969,-0.0078125,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6386,0.0156250,-0.0019531,0.0195312,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6434,0.0039062,-0.0214844,0.0000000,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6487,-0.0078125,-0.0019531,-0.0351562,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6523,0.0039062,-0.0214844,0.0117188,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6578,0.0234375,0.0136719,0.0078125,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6634,0.0039062,-0.0058594,0.0195312,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6682,0.0507812,-0.0019531,0.0195312,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6727,0.0273438,0.0019531,0.0195312,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6784,0.0273438,0.0019531,0.0000000,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6834,0.0195312,-0.0175781,0.0195312,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6882,0.0078125,0.0214844,0.0117188,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6928,0.0273438,0.0019531,0.0078125,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.6986,-0.0156250,0.0019531,0.0312500,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7032,-0.0078125,-0.0019531,0.0000000,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7082,0.0000000,0.0058594,0.0117188,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7128,-0.0156250,0.0253906,-0.0078125,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7184,-0.0039062,0.0058594,-0.0195312,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7232,-0.0195312,0.0136719,-0.0273438,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7282,-0.0156250,0.0019531,-0.0273438,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7330,0.0039062,0.0019531,-0.0468750,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7384,-0.0390625,-0.0058594,0.0312500,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7432,-0.0546875,-0.0097656,0.0234375,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7482,-0.0234375,0.0292969,0.0000000,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7528,0.0117188,-0.0019531,-0.0468750,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7584,-0.0507812,-0.0214844,0.0312500,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7632,-0.0625000,0.0292969,0.0234375,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7682,-0.0351562,-0.0292969,0.0234375,0.9573975,-0.0267944,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7728,-0.0195312,-0.0253906,0.0195312,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7786,-0.0039062,-0.0136719,0.0000000,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7834,0.0273438,0.0019531,0.0078125,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7884,0.0273438,-0.0214844,0.0117188,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7927,0.0039062,-0.0410156,0.0195312,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.7982,0.0039062,0.0019531,-0.0273438,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8032,0.0117188,-0.0253906,-0.0078125,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8084,-0.0156250,-0.0175781,0.0000000,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8130,-0.0078125,-0.0214844,0.0312500,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8182,0.0234375,0.0136719,-0.0273438,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8232,0.0117188,0.0097656,0.0117188,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8284,-0.0312500,-0.0097656,0.0039062,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8332,-0.0351562,0.0019531,0.0195312,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8382,-0.0390625,0.0019531,-0.0351562,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8432,-0.0117188,0.0097656,-0.0351562,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8484,0.0000000,-0.0019531,0.0195312,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8527,0.0117188,0.0136719,0.0195312,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8582,-0.0117188,0.0136719,0.0000000,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8628,-0.0234375,-0.0214844,-0.0156250,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8682,-0.0156250,-0.0136719,-0.0273438,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8725,0.0429688,-0.0058594,0.0000000,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8780,0.0234375,0.0175781,0.0000000,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8830,-0.0117188,-0.0058594,0.0195312,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8880,-0.0234375,0.0136719,0.0117188,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8925,-0.0195312,0.0410156,-0.0195312,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.8981,0.0039062,0.0058594,0.0000000,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.9031,0.0312500,-0.0058594,0.0195312,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.9720,0.0234375,-0.0253906,0.0390625,0.9573975,-0.0267334,-0.0515137,0.2828369,0.0000000,0.0000000,0.0000000
10.9932,0.0234375,-0.0253906,0.0390625,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
10.9982,0.0195312,0.0097656,-0.0273438,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0030,0.0312500,-0.0097656,-0.0078125,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0084,0.0039062,-0.0019531,0.0312500,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0130,0.0000000,-0.0253906,0.0000000,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0175,0.0195312,0.0097656,0.0117188,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0230,0.0039062,0.0058594,0.0000000,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0284,0.0351562,-0.0214844,0.0117188,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0330,0.0117188,0.0136719,-0.0078125,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0373,0.0039062,-0.0136719,-0.0195312,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0428,0.0312500,-0.0097656,0.0000000,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0482,0.0117188,0.0136719,-0.0078125,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0530,0.0039062,-0.0136719,0.0000000,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0575,0.0351562,-0.0214844,-0.0273438,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0630,-0.0156250,-0.0136719,0.0000000,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0684,0.0156250,0.0019531,-0.0078125,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0730,-0.0273438,0.0019531,0.0117188,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0775,0.0039062,-0.0136719,0.0117188,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0830,-0.0156250,0.0058594,-0.0156250,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0884,0.0078125,-0.0058594,-0.0078125,0.9573975,-0.0267334,-0.0514526,0.2828369,0.0000000,0.0000000,0.0000000
11.0932,-0.0195312,0.0214844,0.0507812,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.0967,0.0078125,-0.0488281,-0.0351562,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1030,0.0078125,-0.0292969,0.0117188,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1084,0.0234375,-0.0253906,0.0195312,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1130,-0.0039062,0.0097656,0.0000000,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1177,0.0156250,0.0019531,0.0312500,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1230,0.0312500,-0.0292969,0.0000000,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1284,-0.0078125,-0.0175781,0.0195312,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1330,-0.0273438,0.0058594,0.0312500,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1377,-0.0195312,-0.0214844,0.0039062,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1428,0.0156250,-0.0214844,0.0195312,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1484,0.0390625,-0.0136719,0.0195312,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1530,0.0234375,-0.0019531,0.0312500,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1578,-0.0039062,-0.0097656,0.0117188,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1623,-0.0078125,0.0019531,0.0000000,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1680,0.0078125,0.0292969,-0.0195312,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1730,-0.0156250,0.0058594,-0.0078125,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1767,0.0312500,-0.0097656,-0.0273438,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1828,-0.0078125,0.0019531,0.0117188,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1882,0.0117188,-0.0214844,0.0000000,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1930,0.0273438,0.0058594,0.0195312,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.1967,-0.0429688,-0.0058594,-0.0351562,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2030,-0.0117188,-0.0097656,-0.0078125,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2084,-0.0195312,0.0175781,0.0117188,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2130,-0.0156250,0.0019531,0.0312500,0.9573975,-0.0267334,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2177,0.0195312,0.0058594,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2228,-0.0039062,-0.0136719,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2284,-0.0195312,-0.0058594,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2332,0.0234375,-0.0097656,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2375,0.0195312,-0.0371094,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2430,0.0195312,-0.0175781,0.0390625,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2482,0.0000000,-0.0058594,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2530,0.0117188,-0.0097656,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2577,-0.0195312,0.0488281,0.0312500,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2623,-0.0117188,-0.0097656,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2680,0.0117188,-0.0253906,-0.0273438,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2730,0.0117188,0.0097656,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.2777,-0.0156250,-0.0175781,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3080,-0.0117188,-0.0097656,0.0390625,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3182,-0.0390625,0.0175781,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3220,-0.0078125,-0.0019531,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3275,-0.0156250,0.0019531,0.0312500,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3330,-0.0312500,0.0136719,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3382,0.0078125,0.0019531,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3420,-0.0156250,0.0019531,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3475,0.0000000,-0.0058594,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3530,0.0195312,0.0253906,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3582,0.0078125,0.0019531,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3628,0.0078125,0.0019531,0.0312500,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3678,-0.0039062,-0.0136719,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3732,0.0117188,-0.0097656,0.0390625,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3784,0.0195312,-0.0175781,0.0312500,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3822,0.0273438,0.0019531,0.0390625,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3875,-0.0078125,0.0332031,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3928,0.0000000,0.0292969,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.3982,0.0195312,0.0253906,-0.0390625,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4020,0.0078125,0.0019531,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4075,0.0039062,0.0136719,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4130,0.0000000,0.0058594,0.0312500,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4182,-0.0117188,-0.0097656,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4225,0.0039062,0.0136719,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4273,-0.0156250,0.0019531,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4330,-0.0390625,0.0175781,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4382,-0.0234375,0.0058594,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4422,-0.0117188,-0.0097656,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4465,-0.0117188,0.0097656,-0.0351562,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4532,-0.0156250,0.0019531,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2828979,0.0000000,0.0000000,0.0000000
11.4582,-0.0312500,0.0136719,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.4622,0.0000000,-0.0058594,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.4663,-0.0195312,-0.0058594,-0.0351562,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.4725,-0.0351562,-0.0292969,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.4775,-0.0156250,-0.0175781,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.4875,0.0117188,-0.0253906,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.5480,0.0078125,-0.0058594,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.5730,0.0078125,-0.0058594,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.5782,-0.0156250,0.0058594,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.5828,0.0117188,0.0136719,0.0312500,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.5872,0.0312500,0.0136719,0.0390625,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.5930,0.0078125,-0.0292969,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.5980,0.0078125,-0.0292969,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6028,0.0000000,0.0175781,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6070,0.0312500,-0.0097656,-0.0390625,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6132,-0.0546875,0.0175781,0.0039062,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6180,-0.0117188,-0.0253906,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6230,0.0351562,-0.0214844,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6270,0.0156250,0.0019531,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6332,0.0507812,0.0253906,0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6382,0.0195312,0.0097656,0.0390625,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6430,0.0351562,0.0019531,0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6470,0.0039062,-0.0136719,0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6534,-0.0039062,0.0097656,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6582,0.0078125,-0.0058594,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6630,-0.0312500,-0.0410156,-0.0039062,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6670,0.0195312,-0.0253906,-0.0351562,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6787,-0.0156250,0.0058594,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6828,-0.0078125,0.0019531,-0.0273438,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6870,0.0039062,-0.0371094,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6934,0.0039062,-0.0136719,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.6980,-0.0039062,0.0253906,0.0117188,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7028,0.0273438,0.0253906,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7070,0.0078125,-0.0136719,0.0507812,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7132,0.0117188,-0.0058594,0.0390625,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7182,0.0078125,-0.0058594,-0.0390625,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7230,0.0273438,0.0253906,-0.0078125,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7277,-0.0156250,0.0058594,0.0000000,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
11.7322,0.0351562,-0.0214844,-0.0195312,0.9573975,-0.0266724,-0.0514526,0.2829590,0.0000000,0.0000000,0.0000000
